"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01074";"CRUZEIRO DO SUL";"01074";"CRUZEIRO DO SUL";4;11;"Prefeito";41635;122;36;41635;122;31521;10114;"N";29168;302;2051;0;0;-3;"22:40:00";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01074";"CRUZEIRO DO SUL";"01074";"CRUZEIRO DO SUL";4;13;"Vereador";41635;122;36;41635;122;31521;10114;"N";27911;263;725;2622;0;-3;"22:40:00";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01112";"EPITACIOLANDIA";"01112";"EPITACIOLANDIA";6;11;"Prefeito";7471;25;1;7471;25;6227;1244;"N";5641;130;456;0;0;-3;"20:50:06";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01112";"EPITACIOLANDIA";"01112";"EPITACIOLANDIA";6;13;"Vereador";7471;25;1;7471;25;6227;1244;"N";5272;63;215;677;0;-3;"20:50:06";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01139";"FEIJO";"01139";"FEIJO";7;11;"Prefeito";14069;44;3;14069;44;11326;2743;"N";10417;111;798;0;0;-3;"20:57:54";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01139";"FEIJO";"01139";"FEIJO";7;13;"Vereador";14069;44;3;14069;44;11326;2743;"N";9387;69;569;1301;0;-3;"11:30:33";"30/12/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01104";"JORDAO";"01104";"JORDAO";5;11;"Prefeito";3117;11;2;3117;11;2586;531;"N";2380;23;183;0;0;-3;"21:03:27";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01104";"JORDAO";"01104";"JORDAO";5;13;"Vereador";3117;11;2;3117;11;2586;531;"N";2034;21;193;338;0;-3;"21:03:27";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01090";"MANCIO LIMA";"01090";"MANCIO LIMA";4;11;"Prefeito";7800;23;6;7800;23;6533;1267;"N";6108;60;365;0;0;-3;"21:43:46";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01090";"MANCIO LIMA";"01090";"MANCIO LIMA";4;13;"Vereador";7800;23;6;7800;23;6533;1267;"N";5737;37;226;533;0;-3;"21:43:46";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01554";"MANUEL URBANO";"01554";"MANUEL URBANO";3;11;"Prefeito";4233;13;0;4233;13;3484;749;"N";3142;30;312;0;0;-3;"19:26:38";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01554";"MANUEL URBANO";"01554";"MANUEL URBANO";3;13;"Vereador";4233;13;0;4233;13;3484;749;"N";2987;30;233;234;0;-3;"19:26:38";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01040";"MARECHAL THAUMATURGO";"01040";"MARECHAL THAUMATURGO";4;11;"Prefeito";5766;18;3;5766;18;4832;934;"N";4462;37;333;0;0;-3;"21:43:50";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01040";"MARECHAL THAUMATURGO";"01040";"MARECHAL THAUMATURGO";4;13;"Vereador";5766;18;3;5766;18;4832;934;"N";4180;23;204;425;0;-3;"21:43:50";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01511";"PLACIDO DE CASTRO";"01511";"PLACIDO DE CASTRO";8;11;"Prefeito";10978;31;12;10978;31;8726;2252;"N";8128;109;489;0;0;-3;"22:34:48";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01511";"PLACIDO DE CASTRO";"01511";"PLACIDO DE CASTRO";8;13;"Vereador";10978;31;12;10978;31;8726;2252;"N";7549;78;319;780;0;-3;"22:34:48";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;11;"Prefeito";6693;22;6;6693;22;5782;911;"N";5382;76;324;0;0;-3;"21:56:16";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;13;"Vereador";6693;22;6;6693;22;5782;911;"N";4915;56;154;657;0;-3;"21:56:16";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;11;"Prefeito";4507;12;1;4507;12;3693;814;"N";3406;27;260;0;0;-3;"10:38:35";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;13;"Vereador";4507;12;1;4507;12;3693;814;"N";3161;14;179;339;0;-3;"10:38:35";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;11;"Prefeito";63923;181;6;63923;181;52979;10944;"N";49286;644;3049;0;0;-3;"21:56:02";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;13;"Vereador";63923;181;6;63923;181;52979;10944;"N";43596;825;942;7616;0;-3;"10:07:47";"18/11/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;11;"Prefeito";62065;159;8;62065;159;52300;9765;"N";48878;623;2799;0;0;-3;"00:09:19";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;13;"Vereador";62065;159;8;62065;159;52300;9765;"N";43128;790;977;7405;0;-3;"10:07:47";"18/11/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;11;"Prefeito";53877;137;4;53877;137;45129;8748;"N";42713;460;1956;0;0;-3;"22:45:20";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;13;"Vereador";53877;137;4;53877;137;45129;8748;"N";38531;705;787;5106;0;-3;"10:07:47";"18/11/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;11;"Prefeito";6683;22;2;6683;22;5309;1374;"N";4915;49;345;0;0;-3;"21:43:58";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;13;"Vereador";6683;22;2;6683;22;5309;1374;"N";4482;43;306;478;0;-3;"21:43:58";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01031";"SANTA ROSA";"01031";"SANTA ROSA";3;11;"Prefeito";1371;4;1;1371;4;1178;193;"N";1077;31;70;0;0;-3;"19:32:05";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01031";"SANTA ROSA";"01031";"SANTA ROSA";3;13;"Vereador";1371;4;1;1371;4;1178;193;"N";973;10;83;112;0;-3;"19:32:05";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;11;"Prefeito";19457;54;4;19457;54;15402;4055;"N";14369;169;864;0;0;-3;"20:14:30";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;13;"Vereador";19457;54;4;19457;54;15402;4055;"N";12987;122;715;1578;0;-3;"20:14:30";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;11;"Prefeito";13313;43;6;13313;43;10632;2681;"N";9613;186;833;0;0;-3;"22:23:32";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;13;"Vereador";13313;43;6;13313;43;10632;2681;"N";8973;160;342;1157;0;-3;"22:23:32";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01473";"TARAUACA";"01473";"TARAUACA";5;11;"Prefeito";18203;52;2;18203;52;14173;4030;"N";12592;172;1409;0;0;-3;"07:54:26";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01473";"TARAUACA";"01473";"TARAUACA";5;13;"Vereador";18203;52;2;18203;52;14173;4030;"N";11484;142;1073;1474;0;-3;"07:54:26";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;11;"Prefeito";9351;30;0;9351;30;7525;1826;"N";6887;101;537;0;0;-3;"18:02:50";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;13;"Vereador";9351;30;0;9351;30;7525;1826;"N";6321;58;357;789;0;-3;"18:02:50";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27014";"AGUA BRANCA";"27014";"AGUA BRANCA";39;11;"Prefeito";12956;38;0;12956;38;10338;2618;"N";9393;134;811;0;0;-3;"19:49:59";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27014";"AGUA BRANCA";"27014";"AGUA BRANCA";39;13;"Vereador";12956;38;0;12956;38;10338;2618;"N";8990;107;511;730;0;-3;"19:49:59";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;11;"Prefeito";12211;45;0;12211;45;9435;2776;"N";8740;106;589;0;0;-3;"20:31:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;13;"Vereador";12211;45;0;12211;45;9435;2776;"N";8343;100;306;686;0;-3;"20:31:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;11;"Prefeito";104269;291;3;104269;291;87924;16345;"N";79188;1657;7079;0;0;-3;"04:00:20";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;13;"Vereador";104269;291;3;104269;291;87924;16345;"N";76634;1512;2685;7093;0;-3;"04:00:20";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;11;"Prefeito";26519;82;0;26519;82;21501;5018;"N";19509;298;1694;0;0;-3;"23:09:01";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;13;"Vereador";26519;82;0;26519;82;21501;5018;"N";19027;231;532;1711;0;-3;"23:09:01";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27090";"BARRA DE SANTO ANTONIO";"27090";"BARRA DE SANTO ANTONIO";17;11;"Prefeito";7273;22;1;7273;22;6620;653;"N";6132;86;402;0;0;-3;"00:48:33";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27090";"BARRA DE SANTO ANTONIO";"27090";"BARRA DE SANTO ANTONIO";17;13;"Vereador";7273;22;1;7273;22;6620;653;"N";6013;45;153;409;0;-3;"00:48:33";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27111";"BARRA DE SAO MIGUEL";"27111";"BARRA DE SAO MIGUEL";18;11;"Prefeito";4831;12;1;4831;12;4111;720;"N";3852;44;215;0;0;-3;"19:41:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27111";"BARRA DE SAO MIGUEL";"27111";"BARRA DE SAO MIGUEL";18;13;"Vereador";4831;12;1;4831;12;4111;720;"N";3774;21;98;218;0;-3;"19:41:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;11;"Prefeito";10216;29;0;10216;29;7921;2295;"N";7234;73;614;0;0;-3;"22:08:22";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;13;"Vereador";10216;29;0;10216;29;7921;2295;"N";7202;66;183;470;0;-3;"22:08:22";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27154";"BELEM";"27154";"BELEM";10;11;"Prefeito";4382;13;0;4382;13;3698;684;"N";3418;57;223;0;0;-3;"18:55:00";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27154";"BELEM";"27154";"BELEM";10;13;"Vereador";4382;13;0;4382;13;3698;684;"N";3270;27;170;231;0;-3;"18:55:00";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;11;"Prefeito";4534;14;0;4534;14;3533;1001;"N";3258;31;244;0;0;-3;"23:13:41";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;13;"Vereador";4534;14;0;4534;14;3533;1001;"N";3241;16;83;193;0;-3;"23:13:41";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;11;"Prefeito";17900;49;0;17900;49;15205;2695;"N";14299;209;697;0;0;-3;"04:03:24";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;13;"Vereador";17900;49;0;17900;49;15205;2695;"N";13362;193;524;1126;0;-3;"04:03:24";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;11;"Prefeito";7005;21;0;7005;21;5464;1541;"N";4746;120;598;0;0;-3;"21:00:18";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;13;"Vereador";7005;21;0;7005;21;5464;1541;"N";4539;81;379;465;0;-3;"21:00:18";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27235";"CACIMBINHAS";"27235";"CACIMBINHAS";46;11;"Prefeito";7146;19;0;7146;19;6036;1110;"N";5512;41;483;0;0;-3;"22:40:10";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27235";"CACIMBINHAS";"27235";"CACIMBINHAS";46;13;"Vereador";7146;19;0;7146;19;6036;1110;"N";5223;34;280;499;0;-3;"22:40:10";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27251";"CAJUEIRO";"27251";"CAJUEIRO";23;11;"Prefeito";12935;39;0;12935;39;10683;2252;"N";9805;104;774;0;0;-3;"22:36:02";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27251";"CAJUEIRO";"27251";"CAJUEIRO";23;13;"Vereador";12935;39;0;12935;39;10683;2252;"N";9446;82;369;786;0;-3;"22:36:02";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27081";"CAMPESTRE";"27081";"CAMPESTRE";14;11;"Prefeito";4247;13;0;4247;13;3462;785;"N";3193;48;221;0;0;-3;"19:27:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27081";"CAMPESTRE";"27081";"CAMPESTRE";14;13;"Vereador";4247;13;0;4247;13;3462;785;"N";3091;39;112;220;0;-3;"19:27:44";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27278";"CAMPO ALEGRE";"27278";"CAMPO ALEGRE";47;11;"Prefeito";19639;57;0;19639;57;15790;3849;"N";14545;182;1063;0;0;-3;"00:40:46";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27278";"CAMPO ALEGRE";"27278";"CAMPO ALEGRE";47;13;"Vereador";19639;57;0;19639;57;15790;3849;"N";13964;166;507;1153;0;-3;"00:40:46";"04/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27294";"CAMPO GRANDE";"27294";"CAMPO GRANDE";44;11;"Prefeito";6056;16;3;6056;16;5600;456;"N";5323;42;235;0;0;-3;"22:01:35";"03/10/2004"
"25/10/2021";"13:23:52";"2004";2;"Eleição Ordinária";1;200412;"Eleições Municipais de 2004 - 1. turno";"03/10/2004";"M";"AL";"27294";"CAMPO GRANDE";"27294";"CAMPO GRANDE";44;13;"Vereador";6056;16;3;6056;16;5600;456;"N";5107;57;153;283;0;-3;"22:01:35";"03/10/2004"
