"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01139";"FEIJO";"01139";"FEIJO";7;11;"Prefeito";12401;37;2;12401;37;9480;2921;"N";8570;80;830;0;0;-3;"18:26:38";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01139";"FEIJO";"01139";"FEIJO";7;13;"Vereador";12401;37;2;12401;37;9480;2921;"N";7840;40;483;1117;0;-3;"18:26:45";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01104";"JORDAO";"01104";"JORDAO";5;11;"Prefeito";2530;9;0;2530;9;2075;455;"N";1896;17;162;0;0;-3;"11:50:36";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01104";"JORDAO";"01104";"JORDAO";5;13;"Vereador";2530;9;0;2530;9;2075;455;"N";1710;15;114;236;0;-3;"11:50:42";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01090";"MANCIO LIMA";"01090";"MANCIO LIMA";4;11;"Prefeito";6855;24;2;6855;24;5578;1277;"N";5243;40;295;0;0;-3;"11:25:41";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01090";"MANCIO LIMA";"01090";"MANCIO LIMA";4;13;"Vereador";6855;24;2;6855;24;5578;1277;"N";4846;15;223;494;0;-3;"11:42:58";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01554";"MANUEL URBANO";"01554";"MANUEL URBANO";3;11;"Prefeito";3566;12;1;3566;12;2821;745;"N";2511;36;274;0;0;-3;"15:55:23";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01554";"MANUEL URBANO";"01554";"MANUEL URBANO";3;13;"Vereador";3566;12;1;3566;12;2821;745;"N";2253;25;191;352;0;-3;"15:55:30";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01040";"MARECHAL THAUMATURGO";"01040";"MARECHAL THAUMATURGO";4;11;"Prefeito";4306;15;2;4306;15;3356;950;"N";3127;21;208;0;0;-3;"16:58:58";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01040";"MARECHAL THAUMATURGO";"01040";"MARECHAL THAUMATURGO";4;13;"Vereador";4306;15;2;4306;15;3356;950;"N";2802;22;186;346;0;-3;"16:59:27";"02/10/2000"
