"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01090";"MÂNCIO LIMA";"01090";"MÂNCIO LIMA";4;13;"Vereador";10561;36;4;10561;36;8810;1751;"N";7939;60;203;608;0;0;"20:11:22";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01511";"PLÁCIDO DE CASTRO";"01511";"PLÁCIDO DE CASTRO";8;11;"Prefeito";13239;47;8;13239;47;10771;2468;"N";10110;178;483;0;0;0;"19:05:15";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01511";"PLÁCIDO DE CASTRO";"01511";"PLÁCIDO DE CASTRO";8;13;"Vereador";13239;47;8;13239;47;10771;2468;"N";9661;99;188;823;0;0;"19:05:15";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;11;"Prefeito";12172;37;2;12172;37;10227;1945;"N";9542;135;550;0;0;0;"20:01:12";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;13;"Vereador";12172;37;2;12172;37;10227;1945;"N";8823;99;205;1100;0;0;"20:01:12";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;11;"Prefeito";5348;21;0;5348;21;4646;702;"N";4446;21;179;0;0;0;"19:00:09";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;13;"Vereador";5348;21;0;5348;21;4646;702;"N";4235;23;89;299;0;0;"19:00:09";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;11;"Prefeito";71455;198;19;71455;198;58279;13176;"N";54816;882;2581;0;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;13;"Vereador";71455;198;19;71455;198;58279;13176;"N";49588;1156;1067;6468;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;11;"Prefeito";83358;207;21;83358;207;69616;13742;"N";65565;1029;3022;0;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;13;"Vereador";83358;207;21;83358;207;69616;13742;"N";60528;1344;1518;6226;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;11;"Prefeito";71553;187;5;71553;187;59226;12327;"N";56187;853;2186;0;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;13;"Vereador";71553;187;5;71553;187;59226;12327;"N";51768;1199;1194;5065;0;0;"18:03:55";"25/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;11;"Prefeito";9535;36;0;9535;36;7764;1771;"N";4749;56;2959;0;0;0;"16:54:07";"29/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;13;"Vereador";9535;36;0;9535;36;7764;1771;"N";6973;39;258;494;0;0;"16:54:07";"29/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01031";"SANTA ROSA DO PURUS";"01031";"SANTA ROSA DO PURUS";3;11;"Prefeito";2733;10;0;2733;10;2278;455;"N";2093;16;169;0;0;0;"18:24:33";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01031";"SANTA ROSA DO PURUS";"01031";"SANTA ROSA DO PURUS";3;13;"Vereador";2733;10;0;2733;10;2278;455;"N";1949;24;93;212;0;0;"18:24:33";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;11;"Prefeito";25440;77;3;25440;77;20401;5039;"N";19334;241;826;0;0;0;"19:52:11";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;13;"Vereador";25440;77;3;25440;77;20401;5039;"N";18186;179;469;1567;0;0;"19:52:11";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;11;"Prefeito";17239;58;4;17239;58;14248;2991;"N";13417;254;577;0;0;0;"14:16:28";"08/11/2013"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;13;"Vereador";17239;58;4;17239;58;14248;2991;"N";12617;214;214;1203;0;0;"14:16:28";"08/11/2013"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01473";"TARAUACÁ";"01473";"TARAUACÁ";5;11;"Prefeito";22445;79;20;22427;79;17355;5072;"N";16189;180;986;0;0;0;"20:15:36";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01473";"TARAUACÁ";"01473";"TARAUACÁ";5;13;"Vereador";22445;79;20;22427;79;17355;5072;"N";15058;227;645;1425;0;0;"20:15:36";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;11;"Prefeito";11338;40;16;11338;40;9314;2024;"N";8767;96;451;0;0;0;"20:11:23";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;13;"Vereador";11338;40;16;11338;40;9314;2024;"N";7846;97;283;1088;0;0;"20:11:23";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;11;"Prefeito";11366;46;7;11366;46;10051;1315;"N";9192;219;640;0;0;0;"21:37:58";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27030";"ANADIA";"27030";"ANADIA";4;13;"Vereador";11366;46;7;11366;46;10051;1315;"N";8859;204;266;722;0;0;"21:37:58";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;11;"Prefeito";74375;215;4;74375;215;69139;5236;"N";61918;2328;4893;0;0;0;"19:59:00";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";22;13;"Vereador";74375;215;4;74375;215;69139;5236;"N";60194;2187;3802;2956;0;0;"19:59:00";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";55;11;"Prefeito";44905;150;29;44905;150;41913;2992;"N";37613;1381;2919;0;0;0;"19:59:00";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";55;13;"Vereador";44905;150;29;44905;150;41913;2992;"N";36114;1427;2477;1895;0;0;"19:59:00";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;11;"Prefeito";26460;89;0;26460;89;24441;2019;"N";22424;561;1456;0;0;0;"21:10:36";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27073";"ATALAIA";"27073";"ATALAIA";6;13;"Vereador";26460;89;0;26460;89;24441;2019;"N";21512;476;793;1660;0;0;"21:10:36";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27090";"BARRA DE SANTO ANTÔNIO";"27090";"BARRA DE SANTO ANTÔNIO";17;11;"Prefeito";9416;33;0;9416;33;8590;826;"N";7944;189;457;0;0;0;"19:07:30";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27090";"BARRA DE SANTO ANTÔNIO";"27090";"BARRA DE SANTO ANTÔNIO";17;13;"Vereador";9416;33;0;9416;33;8590;826;"N";7713;145;155;577;0;0;"19:07:30";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27111";"BARRA DE SÃO MIGUEL";"27111";"BARRA DE SÃO MIGUEL";18;11;"Prefeito";5124;16;0;5124;16;4892;232;"N";4658;60;174;0;0;0;"19:02:24";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27111";"BARRA DE SÃO MIGUEL";"27111";"BARRA DE SÃO MIGUEL";18;13;"Vereador";5124;16;0;5124;16;4892;232;"N";4520;51;84;237;0;0;"19:02:24";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;11;"Prefeito";10348;32;0;10348;32;9617;731;"N";8922;133;562;0;0;0;"19:40:57";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27138";"BATALHA";"27138";"BATALHA";29;13;"Vereador";10348;32;0;10348;32;9617;731;"N";8678;109;388;442;0;0;"19:40:57";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;11;"Prefeito";4203;14;0;4203;14;3942;261;"N";3717;35;190;0;0;0;"17:45:42";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27170";"BELO MONTE";"27170";"BELO MONTE";29;13;"Vereador";4203;14;0;4203;14;3942;261;"N";3617;25;117;183;0;0;"17:45:42";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27154";"BELÉM";"27154";"BELÉM";10;11;"Prefeito";4264;16;5;4264;16;3920;344;"N";3695;78;147;0;0;0;"10:15:11";"17/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27154";"BELÉM";"27154";"BELÉM";10;13;"Vereador";4264;16;5;4264;16;3920;344;"N";3458;81;182;199;0;0;"10:15:11";"17/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;11;"Prefeito";17748;55;0;17748;55;16169;1579;"N";14917;351;901;0;0;0;"19:12:39";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27197";"BOCA DA MATA";"27197";"BOCA DA MATA";48;13;"Vereador";17748;55;0;17748;55;16169;1579;"N";14217;414;427;1111;0;0;"19:12:39";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;11;"Prefeito";7170;22;1;7170;22;6287;883;"N";5662;159;466;0;0;0;"19:17:49";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27219";"BRANQUINHA";"27219";"BRANQUINHA";9;13;"Vereador";7170;22;1;7170;22;6287;883;"N";5466;101;253;467;0;0;"19:17:49";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27235";"CACIMBINHAS";"27235";"CACIMBINHAS";46;11;"Prefeito";7071;23;0;7071;23;6541;530;"N";6149;58;334;0;0;0;"19:33:15";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27235";"CACIMBINHAS";"27235";"CACIMBINHAS";46;13;"Vereador";7071;23;0;7071;23;6541;530;"N";5756;66;277;442;0;0;"19:33:15";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27251";"CAJUEIRO";"27251";"CAJUEIRO";23;11;"Prefeito";12102;41;0;12102;41;11166;936;"N";10225;215;726;0;0;0;"20:04:10";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27251";"CAJUEIRO";"27251";"CAJUEIRO";23;13;"Vereador";12102;41;0;12102;41;11166;936;"N";9762;211;393;800;0;0;"20:04:10";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27081";"CAMPESTRE";"27081";"CAMPESTRE";14;11;"Prefeito";4622;14;0;4622;14;4306;316;"N";4020;78;208;0;0;0;"18:00:58";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27081";"CAMPESTRE";"27081";"CAMPESTRE";14;13;"Vereador";4622;14;0;4622;14;4306;316;"N";3877;60;152;217;0;0;"18:00:58";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27278";"CAMPO ALEGRE";"27278";"CAMPO ALEGRE";47;11;"Prefeito";19020;66;0;19020;66;17210;1810;"N";16032;268;910;0;0;0;"19:43:29";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27278";"CAMPO ALEGRE";"27278";"CAMPO ALEGRE";47;13;"Vereador";19020;66;0;19020;66;17210;1810;"N";15255;329;544;1082;0;0;"19:43:29";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27294";"CAMPO GRANDE";"27294";"CAMPO GRANDE";44;11;"Prefeito";6753;20;1;6753;20;6374;379;"N";6061;75;238;0;0;0;"18:31:34";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27294";"CAMPO GRANDE";"27294";"CAMPO GRANDE";44;13;"Vereador";6753;20;1;6753;20;6374;379;"N";5694;147;173;360;0;0;"18:31:34";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27316";"CANAPI";"27316";"CANAPI";27;11;"Prefeito";11376;40;0;11376;40;10228;1148;"N";9190;158;880;0;0;0;"20:55:21";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27316";"CANAPI";"27316";"CANAPI";27;13;"Vereador";11376;40;0;11376;40;10228;1148;"N";8985;137;486;620;0;0;"20:55:21";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27332";"CAPELA";"27332";"CAPELA";23;11;"Prefeito";11259;42;0;11259;42;10468;791;"N";9692;174;602;0;0;0;"18:52:04";"07/10/2012"
"26/07/2021";"15:42:21";"2012";2;"Eleição Ordinária";1;47;"Eleição Municipal 2012";"07/10/2012";"M";"AL";"27332";"CAPELA";"27332";"CAPELA";23;13;"Vereador";11259;42;0;11259;42;10468;791;"N";9219;207;259;783;0;0;"18:52:04";"07/10/2012"
